pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
38,CLSRCK-TYPEh,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,CLSRCK-TYPEi,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,CLSRCK-TYPEj,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,CLSRCK-TYPEk,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,CNFLK-CLASS,0.0000,0.0000,0.0625,0.0312,0.0312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1562
43,CNFLK-CLSRCK,0.0000,0.1562,0.3125,0.0625,0.0625,0.0938,0.1562,0.0625,0.1250,0.1562,0.0625,0.0938,0.0000,0.0000,0.0000,0.0312,0.0938,0.0312,0.0000,1.5000
44,CNFLK-CNFLK,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.1250,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6250
45,CNFLK-ELECTR,0.0000,0.0312,0.0625,0.0625,0.0312,0.0312,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0938,0.0625,0.0312,0.0312,0.0312,0.0000,0.0000,0.8438
46,CNFLK-INDIE,0.0179,0.0893,0.1071,0.0536,0.0357,0.0000,0.0357,0.0000,0.0000,0.0357,0.0714,0.0536,0.1071,0.0714,0.1429,0.0714,0.0714,0.0179,0.0536,1.0357
47,CNFLK-JAZZ,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0500,0.1000,0.0000,0.1000,0.0000,0.4500
